I,Q,I_dpd,Q_dpd
-0.20121028,0.296556257,-0.16768363,0.23421954
-0.233328072,0.405009626,-0.19534132,0.32230043
-0.186577822,0.432094531,-0.14994323,0.35178006
-0.047991026,0.362862654,-0.029161617,0.30603617
0.141145636,0.230164988,0.12819639,0.2110699
0.304839061,0.100748013,0.2583261,0.10148767
0.371831919,0.042508348,0.30788836,0.04204017
0.314511184,0.089675809,0.2525832,0.06342535
0.166392499,0.224456253,0.122468725,0.1516008
0.007880478,0.385215484,-0.008066602,0.27350616
-0.073616497,0.497116869,-0.06769387,0.37406862
-0.029421079,0.509035826,-0.022009857,0.40111536
0.122427542,0.417297168,0.110454634,0.34612072
0.302198074,0.264164548,0.2610734,0.22884946
0.405333175,0.112933532,0.34583887,0.099062026
0.353777016,0.014147085,0.30031243,0.0063730255
0.136688911,-0.018205298,0.12140623,-0.03704521
-0.179713444,-0.007965681,-0.1342245,-0.039027207
-0.478483945,0.003708514,-0.37716645,-0.027480766
-0.642194632,-0.012629623,-0.5126614,-0.019630678
-0.60346921,-0.055092669,-0.48266125,-0.031002946
-0.3725367,-0.09221024,-0.29251528,-0.045451894
-0.030163843,-0.085001436,-0.0367636,-0.022797398
0.308909257,-0.015815759,0.23844531,0.023626894
0.543495415,0.094197022,0.4117336,0.10414472
0.622310141,0.190938619,0.48214984,0.16233613
0.554391267,0.21490531,0.43541488,0.160177
0.392740711,0.135599478,0.31200093,0.084732026
0.203235881,-0.0270601,0.1730745,-0.047770664
0.036234503,-0.207852513,0.05872905,-0.18521614
-0.085955351,-0.326922016,-0.047258608,-0.2804006
-0.163277758,-0.330419954,-0.12446714,-0.27387175
-0.202057039,-0.219171949,-0.16887736,-0.18024805
-0.201997576,-0.049191111,-0.18101302,-0.043184273
-0.155399115,0.09709885,-0.14438897,0.08084713
-0.058650803,0.153931855,-0.061216854,0.12978226
0.073024985,0.106334782,0.05321947,0.10932578
0.199845978,-0.003431238,0.16059124,0.017140776
0.268246571,-0.100938486,0.22323695,-0.07026334
0.235467767,-0.122642407,0.19221835,-0.096835755
0.095659127,-0.053212038,0.07314881,-0.05544317
-0.107950041,0.063820049,-0.094134964,0.03981252
-0.294502954,0.148701463,-0.23838413,0.09582548
-0.378241008,0.129779019,-0.2978436,0.08772719
-0.308175148,-0.014289934,-0.22692427,-0.0046765655
-0.095164976,-0.237592506,-0.050210908,-0.15221566
0.188251082,-0.445240856,0.17489284,-0.31354228
0.436986251,-0.538128382,0.35564363,-0.39299572
0.55867984,-0.461267494,0.42959675,-0.35381794
0.513768103,-0.230836664,0.37680802,-0.19438943
0.331116208,0.07374027,0.22171861,0.032208204
0.091890647,0.348078965,0.031115346,0.2282268
-0.109925902,0.511335985,-0.10959456,0.3684541
-0.210510485,0.540172541,-0.1713984,0.4063698
-0.201507841,0.471935343,-0.14535213,0.36779177
-0.126030795,0.377530988,-0.076962344,0.30003005
-0.049044457,0.320228538,-0.018629171,0.25439274
-0.0189449,0.323042031,-0.0016321912,0.25286287
-0.041218589,0.361358246,-0.024796084,0.27835184
-0.078053487,0.382841529,-0.054197423,0.29419374
-0.073473966,0.341679606,-0.04579492,0.26629865
0.010368575,0.227107342,0.026534088,0.18553533
0.166267129,0.070419317,0.15072143,0.0784706
0.339978109,-0.072498908,0.28916028,-0.038516283
0.455353679,-0.152199134,0.37883592,-0.10521411
0.453960957,-0.152158729,0.36500424,-0.121027604
0.328283606,-0.095921821,0.2517417,-0.09268875
0.130330343,-0.0316114,0.09289032,-0.05115526
-0.050075713,-0.003497064,-0.04950408,-0.027574956
-0.127305355,-0.027325734,-0.104621716,-0.037188962
-0.061379675,-0.08339862,-0.043645807,-0.060495976
0.122160076,-0.130737604,0.09052849,-0.08223149
0.344317514,-0.133408067,0.2702115,-0.08116661
0.510848365,-0.08321174,0.3927058,-0.049026377
0.557501131,-0.005342997,0.42844144,-0.0038997233
0.479563218,0.056318074,0.3655103,0.029824868
0.330975172,0.065719081,0.25044188,0.02874194
0.193827618,0.017533939,0.1507537,-0.009512156
0.134221852,-0.056966707,0.11141006,-0.063473806
0.167474802,-0.104854978,0.13593903,-0.0881612
0.250852309,-0.079368953,0.19664636,-0.059815023
0.307811299,0.03447002,0.23343486,0.028214172
0.271335014,0.21022587,0.19385025,0.15834416
0.123742188,0.391321254,0.07549875,0.2883042
-0.088355819,0.516851822,-0.0801303,0.37888664
-0.272973229,0.548196386,-0.21287987,0.4069975
-0.337329503,0.483109671,-0.24965146,0.3712809
-0.236354902,0.351592378,-0.15775919,0.28320742
-0.000488302,0.197965164,0.0247946,0.17597069
0.27244562,0.060375843,0.23126808,0.07648125
0.459169912,-0.041190306,0.381502,-0.0057023615
0.467773496,-0.103839831,0.3848854,-0.073143035
0.282477668,-0.131619781,0.22701764,-0.11883416
-0.025671371,-0.125486863,-0.008129135,-0.13634726
-0.32848717,-0.081404406,-0.25755894,-0.11423114
-0.497874396,0.002040977,-0.4088654,-0.019621395
-0.464368989,0.112713601,-0.3841338,0.08981998
-0.249576218,0.220378977,-0.211817,0.19540714
0.043106497,0.28497925,0.018222645,0.261419
0.275754845,0.275900825,0.21488038,0.2563699
0.339612768,0.192124916,0.27707568,0.16948558
0.205745222,0.070331485,0.18239114,0.049969196
-0.061027974,-0.02686729,-0.023436487,-0.043973222
-0.331710469,-0.039605168,-0.24710804,-0.06934172
-0.472864329,0.05712134,-0.38251525,0.025711104
-0.409098053,0.235281119,-0.34522325,0.19139986
-0.159494248,0.421291227,-0.1538938,0.36340803
0.168945637,0.527972312,0.117375456,0.46698993
0.428078431,0.496391777,0.34582925,0.4312365
0.494479607,0.326565562,0.41430545,0.27017552
0.324627661,0.080533334,0.2872591,0.049527988
-0.025321418,-0.145013588,0.03279391,-0.13783212
-0.423670408,-0.263589219,-0.3094043,-0.26311913
-0.719862373,-0.238851927,-0.5769349,-0.21516243
-0.807985658,-0.099417907,-0.6723622,-0.07295462
-0.668989359,0.078720971,-0.57108337,0.089603975
-0.373888066,0.21252443,-0.32031712,0.20684253
-0.048315062,0.253476704,-0.05286833,0.24632643
0.183962888,0.208562425,0.15085647,0.21224092
0.252417034,0.130211138,0.2107963,0.1311721
0.163632751,0.081773139,0.14456564,0.06664589
-0.010872471,0.098406977,-0.004533708,0.05323808
-0.174455512,0.165582625,-0.13274822,0.103355825
-0.252253494,0.227416224,-0.20250043,0.16011436
-0.222894378,0.220216197,-0.17401674,0.17137094
-0.12154104,0.112234643,-0.08186171,0.10061313
-0.015416014,-0.073280496,0.0131971985,-0.039018884
0.033973074,-0.265728444,0.056132153,-0.19550753
0.002372042,-0.382524984,0.017941535,-0.29781103
-0.086908267,-0.373498373,-0.06747473,-0.2982357
-0.177342081,-0.249879199,-0.15192956,-0.20864666
-0.20921804,-0.081117793,-0.18896347,-0.074676484
-0.149312354,0.040088085,-0.14054507,0.036760062
-0.00564999,0.046737758,-0.020340323,0.048246875
0.178527343,-0.065567001,0.13472702,-0.029346734
0.34652854,-0.23405502,0.2864171,-0.16043282
0.453250936,-0.360040432,0.37262568,-0.27036202
0.480748662,-0.360411543,0.3807152,-0.28808734
0.43806322,-0.212632256,0.3277856,-0.18298611
0.348288194,0.030596431,0.24442953,0.0045664757
0.232578863,0.265339634,0.14775033,0.18188326
0.1014209,0.387321591,0.055809077,0.28083092
-0.042100347,0.343818223,-0.034148917,0.24692614
-0.190548709,0.159962405,-0.12511975,0.10376133
-0.321378522,-0.074018281,-0.21853209,-0.07395552
-0.396652404,-0.248050056,-0.28227952,-0.20219967
-0.376590491,-0.286796381,-0.28449535,-0.22302923
-0.241461575,-0.185891527,-0.19869542,-0.12959494
-0.009928968,-0.011845881,-0.039967917,0.022448435
0.25798805,0.133609018,0.17520253,0.12864402
0.478175027,0.165961978,0.3583117,0.15861867
0.574213896,0.060316137,0.45701885,0.06363918
0.509572499,-0.137330334,0.41950297,-0.11100025
0.304493185,-0.33469379,0.2600371,-0.28440574
0.028476024,-0.44026829,0.039005212,-0.38826823
-0.229055887,-0.40857221,-0.18077478,-0.36684203
-0.396452354,-0.261077271,-0.3325787,-0.23191959
-0.448084736,-0.073312745,-0.38308892,-0.06520595
-0.409927913,0.064152281,-0.34730613,0.057827234
-0.340573111,0.090544319,-0.2755994,0.087753296
-0.298044769,0.00331729,-0.22502694,0.019962028
-0.309694878,-0.142881151,-0.22366536,-0.10098646
-0.360406474,-0.264708868,-0.26502815,-0.20455623
-0.404454896,-0.290929931,-0.31380165,-0.22751324
-0.393861196,-0.195425141,-0.32212898,-0.14954093
-0.307508019,-0.007436333,-0.26594687,0.0039720014
-0.165152422,0.204057217,-0.15912232,0.17595075
-0.018770264,0.362620473,-0.037875675,0.3078519
0.074057122,0.417292611,0.04869371,0.35083812
0.080306387,0.361531919,0.06962284,0.29275805
0.008867231,0.231503102,0.02839265,0.17357834
-0.094437811,0.0870035,-0.046333857,0.05436535
-0.171719922,-0.014628936,-0.11267739,-0.025335051
-0.184584781,-0.039962994,-0.13180098,-0.034726672
-0.135416203,0.011373032,-0.106037445,0.016332567
-0.066647599,0.111009436,-0.063713424,0.09292553
-0.037829277,0.215335694,-0.04182466,0.17170419
-0.092110888,0.281631437,-0.080634825,0.21608673
-0.22964367,0.281275272,-0.17770398,0.20691161
-0.402252189,0.207154387,-0.30594227,0.15010662
-0.533101247,0.074830366,-0.40507907,0.055563554
-0.552404936,-0.081805571,-0.41757557,-0.056660578
-0.431933676,-0.219431582,-0.32071906,-0.1537273
-0.201341101,-0.297489544,-0.14505523,-0.1973925
0.062023041,-0.2913211,0.046907075,-0.18597491
0.265473587,-0.202359148,0.20057875,-0.1222013
0.340720972,-0.060821135,0.24876687,-0.025580592
0.272902229,0.082133928,0.19201323,0.06405495
0.106099274,0.17192286,0.066257805,0.114314854
-0.07649574,0.172027612,-0.06119234,0.10867955
-0.188293375,0.080527468,-0.13766849,0.039788455
-0.174973265,-0.066598457,-0.12091892,-0.055822037
-0.035176202,-0.208627165,-0.010593034,-0.1425525
0.181303875,-0.285401778,0.15428591,-0.19917545
0.395395609,-0.264068796,0.30958408,-0.18110463
0.530332297,-0.154718007,0.40413207,-0.10754899
0.539819376,-0.00670085,0.4057529,-0.0093443915
0.42254204,0.113790588,0.3111425,0.07069607
0.219259211,0.155087542,0.15768549,0.09335229
-0.004360132,0.105575642,-0.0046938807,0.04343529
-0.181434522,0.000666245,-0.13370687,-0.035185516
-0.265384528,-0.093062933,-0.19733757,-0.09208502
-0.242682545,-0.109865474,-0.18398568,-0.08849313
-0.134040751,-0.018132048,-0.11381484,-0.0021622404
0.014923349,0.161022394,-0.015953898,0.13623708
0.149685805,0.359383164,0.09073485,0.30201185
0.224230078,0.489709413,0.15865678,0.39863133
0.214655205,0.483884081,0.17019998,0.38350403
0.125067113,0.323900586,0.118150994,0.24688144
-0.015782624,0.051644523,0.025085393,0.02080758
-0.16566315,-0.246880066,-0.08518436,-0.20820639
-0.283647473,-0.475697785,-0.19219947,-0.3915673
-0.342922071,-0.566248728,-0.26504362,-0.45705885
-0.336814218,-0.502071784,-0.27883175,-0.39356363
-0.276183827,-0.321229052,-0.24392906,-0.24101216
-0.180316335,-0.097174755,-0.17843103,-0.061310273
-0.066566224,0.092050125,-0.08853405,0.08730553
0.055506395,0.192436769,0.022214122,0.16800557
0.182422751,0.189167581,0.13198343,0.17568685
0.309028491,0.104355935,0.24424466,0.099621445
0.420312504,-0.018464674,0.34586132,-0.0047281235
0.489481686,-0.133904576,0.40522462,-0.10073219
0.48597048,-0.209207899,0.39655694,-0.17009683
0.391238909,-0.228981573,0.30992275,-0.19721109
0.214647953,-0.191444793,0.16163173,-0.17484882
-0.000243545,-0.101663083,-0.0054654106,-0.11159992
-0.185231056,0.032402085,-0.15525112,-0.00607609
-0.271557648,0.198426052,-0.23548499,0.13820277
-0.219141892,0.374862637,-0.19621286,0.29343158
-0.037331992,0.527881275,-0.04982096,0.43829697
0.213967458,0.61503714,0.16615467,0.5200155
0.445430364,0.596987905,0.373328,0.49801642
0.573678436,0.453542948,0.4890165,0.36782688
0.555436992,0.196733793,0.47646046,0.14848919
0.404885965,-0.12639937,0.35995653,-0.117041156
0.186184388,-0.444671203,0.19073895,-0.37571138
-0.015156304,-0.684497016,0.0075001344,-0.5845246
-0.128414456,-0.794390062,-0.111835204,-0.6639869
-0.124547654,-0.762201798,-0.12636966,-0.6163054
-0.02233462,-0.617793995,-0.05442731,-0.47804445
0.126891781,-0.419989478,0.05929096,-0.30511385
0.265977788,-0.23345036,0.17324889,-0.15647851
0.355443021,-0.105404586,0.2530566,-0.0644404
0.382466636,-0.051881279,0.28154162,-0.035392694
0.353517241,-0.058465373,0.2660805,-0.050828323
0.278623629,-0.09377069,0.21282604,-0.08608846
0.159781448,-0.128105733,0.12465912,-0.11765471
-0.007518542,-0.14787232,0.0019262508,-0.13992439
-0.220103791,-0.158948424,-0.16789901,-0.16171792
-0.45040052,-0.17825324,-0.3570054,-0.16527581
-0.641043592,-0.218883848,-0.510165,-0.18359753
-0.719570573,-0.277540666,-0.579355,-0.21231574
-0.630254068,-0.331732722,-0.5118658,-0.24052334
-0.368289504,-0.349058673,-0.3005263,-0.23860459
0.003227475,-0.304300193,-0.019395143,-0.18455523
0.367050355,-0.195499412,0.27726954,-0.10468343
0.595008582,-0.050060185,0.45306283,-0.0036506727
0.603295733,0.083525618,0.45966643,0.0722968
0.393661439,0.155594075,0.29396716,0.101409525
0.058572838,0.137952947,0.04150792,0.062095463
-0.255456677,0.038299957,-0.19041839,-0.012292489
-0.41168413,-0.101189455,-0.3098355,-0.10574841
-0.344964395,-0.221384595,-0.2551907,-0.17001167
-0.091902836,-0.272271492,-0.06641265,-0.1794976
0.226001884,-0.235520865,0.17207417,-0.14771871
0.459001761,-0.132705249,0.3526036,-0.07086951
0.498732263,-0.014843521,0.37417996,-0.00017557293
0.327442002,0.06221849,0.23867562,0.03502378
0.023383333,0.065178885,0.011357434,0.008117087
-0.279418378,0.000408705,-0.21489626,-0.039969645
-0.456347329,-0.08753934,-0.35443878,-0.09775129
-0.449784414,-0.135732783,-0.35119805,-0.11141076
-0.291206434,-0.09202128,-0.23358303,-0.058108166
-0.078533965,0.059859604,-0.085145526,0.073291674
0.077672072,0.290827379,0.032757882,0.24262013
0.110293453,0.536983805,0.06221504,0.4347033
0.025197797,0.725318234,0.017735455,0.5666984
-0.109571703,0.80298959,-0.065823026,0.6240233
-0.207007594,0.757311332,-0.1313568,0.5963765
-0.211887004,0.618184339,-0.1312848,0.4933251
-0.130996189,0.442869783,-0.06595036,0.35644418
-0.026721345,0.290752733,0.011724558,0.2337286
0.021664304,0.19959976,0.043024167,0.15572159
-0.033114748,0.173280845,-0.009450056,0.122264415
-0.174979865,0.185122484,-0.12523976,0.12422043
-0.328766265,0.193964194,-0.25243118,0.13437685
-0.39868475,0.164882158,-0.3085466,0.12538083
-0.320673648,0.085438164,-0.23878494,0.07960364
-0.100324961,-0.028821422,-0.063055016,0.012924373
0.184716711,-0.140839093,0.14488417,-0.0770449
0.42033602,-0.20692374,0.34441987,-0.12475354
0.511788834,-0.193810151,0.4009686,-0.1328124
0.431106876,-0.091732659,0.32514116,-0.080113605
0.231428325,0.080561793,0.15951088,0.036048993
0.020599158,0.280049261,-0.011682905,0.17633031
-0.092618299,0.451474833,-0.094278045,0.33001137
-0.052354962,0.543871843,-0.0540573,0.42486715
0.117751922,0.527059172,0.09712015,0.43430442
0.328220876,0.403198503,0.27793682,0.34207743
0.470099626,0.209084638,0.40093705,0.178122
0.470049846,0.00688139,0.40401822,0.004561849
0.326250803,-0.135430315,0.28067368,-0.12156503
0.107581133,-0.168376301,0.097830504,-0.15680733
-0.082514502,-0.081359769,-0.0684023,-0.10625094
-0.15840582,0.089851684,-0.14036259,0.04944162
-0.094365796,0.273606617,-0.10147897,0.20851855
0.064056088,0.38883104,0.028633542,0.3249297
0.223744516,0.377970901,0.17016695,0.3227297
0.289708439,0.232628781,0.24281216,0.19725658
0.209587077,-0.000235649,0.1961748,-0.0027410462
-0.004219038,-0.235967411,0.04549881,-0.19532362
-0.283701197,-0.387428163,-0.19523731,-0.34321675
-0.538817158,-0.402670807,-0.42513102,-0.34592998
-0.697484783,-0.287773849,-0.5740825,-0.23604721
-0.732677612,-0.103602969,-0.6204437,-0.070774674
-0.665630592,0.062737809,-0.5672641,0.07396622
-0.547058981,0.138689112,-0.45464796,0.13990234
-0.428792803,0.099743575,-0.3368304,0.109366804
-0.34122759,-0.020787516,-0.25161415,0.0110816285
-0.286742258,-0.15075784,-0.20345405,-0.09599121
-0.249366865,-0.217538271,-0.17891127,-0.15428925
-0.212213065,-0.186304062,-0.16346756,-0.13426529
-0.171097444,-0.078469091,-0.14590576,-0.05244799
-0.136495789,0.039641842,-0.123065226,0.04207404
-0.123777682,0.092471885,-0.106207006,0.08181034
-0.138868859,0.03691766,-0.10518091,0.0370007
-0.169052515,-0.11201056,-0.11613878,-0.08342531
-0.185374713,-0.285789286,-0.12191705,-0.22151071
-0.156183653,-0.395931629,-0.1079338,-0.30488813
-0.064752398,-0.379820334,-0.05394531,-0.2823823
0.078645809,-0.235087381,0.038329467,-0.16079551
0.237129749,-0.023993735,0.15742013,0.0023340657
0.360604032,0.155647293,0.2532406,0.13224366
0.406110421,0.219100927,0.30040938,0.17853744
0.355713883,0.138387768,0.277994,0.10614137
0.223860505,-0.041652026,0.19024609,-0.04650236
0.051282371,-0.223939404,0.07193785,-0.19254561
-0.11131407,-0.306840298,-0.06829921,-0.2697183
-0.222345899,-0.235402966,-0.17813385,-0.20798615
-0.263305138,-0.030429823,-0.22862086,-0.038332514
-0.24259467,0.219440227,-0.22253153,0.16780983
-0.188925152,0.399005408,-0.17372856,0.32271278
-0.138031991,0.420877918,-0.11363951,0.34522295
-0.118418518,0.266365019,-0.07230287,0.2178755
-0.141316682,-0.006703304,-0.06803518,0.0047346503
-0.197834294,-0.292096517,-0.109161474,-0.22543418
-0.263517171,-0.484488985,-0.17648098,-0.3865723
-0.308264372,-0.525457228,-0.24019644,-0.41729558
-0.308149884,-0.424530961,-0.25784588,-0.33061516
-0.255282176,-0.247145029,-0.22749463,-0.18364213
-0.162325595,-0.078128716,-0.15876758,-0.046304487
-0.059711641,0.019256975,-0.073048644,0.037932172
0.014201831,0.028277385,0.0007900372,0.036556512
0.027150039,-0.022747242,0.03684683,-0.0034855455
-0.03380781,-0.08417313,-0.021089613,-0.07465744
-0.155286169,-0.11569047,-0.12061178,-0.11335927
-0.300409669,-0.106542548,-0.23773405,-0.10493347
-0.421293347,-0.075496822,-0.33807647,-0.07276438
-0.476661672,-0.053104392,-0.384478,-0.04403629
-0.447354516,-0.058750972,-0.35793483,-0.03814625
-0.342900428,-0.087112862,-0.26947078,-0.05196632
-0.196121972,-0.112089257,-0.15218219,-0.06356643
-0.048281428,-0.105248005,-0.039580196,-0.055355445
0.068133188,-0.056894504,0.045646366,-0.022036977
0.14069929,0.01374353,0.0979443,0.02946943
0.177191934,0.066180137,0.12901539,0.06170039
0.195182633,0.06037512,0.14980507,0.053131714
0.207371819,-0.019952395,0.16704765,-0.014466502
0.211260401,-0.156179036,0.18014413,-0.12225243
0.189385484,-0.302771181,0.16651495,-0.23812713
0.120385277,-0.410314004,0.107145324,-0.3309727
-0.00518631,-0.450570494,0.0010129064,-0.3725471
-0.173541391,-0.429111731,-0.13806069,-0.36223948
-0.348127465,-0.378079757,-0.28333336,-0.32017994
-0.48295043,-0.333240021,-0.39519224,-0.27478164
-0.542619497,-0.308983343,-0.44408196,-0.2434397
-0.518813063,-0.286702913,-0.42501906,-0.21612945
-0.43420708,-0.224670689,-0.3583882,-0.16238868
-0.331265625,-0.085051847,-0.2816481,-0.052878745
-0.251347312,0.136942765,-0.22263494,0.118549794
-0.214936533,0.399297726,-0.19903532,0.32347202
-0.213415086,0.624893259,-0.18697831,0.50920683
-0.216691766,0.734982029,-0.1672323,0.5999797
-0.192418329,0.688163379,-0.12952536,0.5628883
-0.126125534,0.504248283,-0.06466106,0.41318208
-0.031000025,0.259169305,0.017242335,0.2138157
0.058347711,0.051747338,0.087677345,0.05519867
0.104901714,-0.041960803,0.10762739,-0.028244913
0.090576724,-0.003883298,0.07501565,-0.0014080405
0.027850777,0.119397978,0.009523749,0.07757163
-0.045205614,0.242265573,-0.04510899,0.17871337
-0.08432125,0.285078991,-0.07251979,0.21487175
-0.062580516,0.215560136,-0.043287404,0.16500981
0.014677496,0.065305442,0.030912597,0.05611293
0.111972359,-0.086983999,0.10755531,-0.06005532
0.182014994,-0.156747254,0.14852622,-0.111346066
0.190609291,-0.097882525,0.14572167,-0.073429465
0.134782296,0.072679525,0.09439261,0.049555376
0.044357731,0.282560293,0.0105445385,0.20309277
-0.033907311,0.439405778,-0.044981897,0.33530545
-0.061097186,0.475788937,-0.053664982,0.36764562
-0.02653335,0.380712185,-0.0074283034,0.29969418
